ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,Timestamp,Price_Model1,DemandScore,Price_Model2,Price_Model3
3293,BHMEURBRD01,470,26.14901995,91.7395035,57,car,2.0,2,0,12-11-2016,09:27:00,2016-11-12 09:27:00,10.606382978723405,0.6606382978723404,11.779231521762304,13.37
3294,BHMEURBRD01,470,26.14901995,91.7395035,68,car,2.0,2,0,12-11-2016,10:00:00,2016-11-12 10:00:00,10.72340425531915,0.672340425531915,11.815688476896192,13.52
3295,BHMEURBRD01,470,26.14901995,91.7395035,76,bike,2.0,2,0,12-11-2016,10:27:00,2016-11-12 10:27:00,10.808510638297872,0.5608510638297872,11.468353122529704,13.07
3296,BHMEURBRD01,470,26.14901995,91.7395035,99,car,2.0,4,0,12-11-2016,11:00:00,2016-11-12 11:00:00,11.053191489361701,1.1053191489361702,13.164595816850005,15.67
3297,BHMEURBRD01,470,26.14901995,91.7395035,108,truck,2.0,5,0,12-11-2016,11:34:00,2016-11-12 11:34:00,11.148936170212766,1.4348936170212767,14.191356244166201,17.16
3298,BHMEURBRD01,470,26.14901995,91.7395035,118,car,2.0,6,0,12-11-2016,12:00:00,2016-11-12 12:00:00,11.25531914893617,1.5255319148936173,14.473731933021398,17.96
3299,BHMEURBRD01,470,26.14901995,91.7395035,120,car,2.0,7,0,12-11-2016,12:27:00,2016-11-12 12:27:00,11.27659574468085,1.7276595744680852,15.10344297624308,18.82
3300,BHMEURBRD01,470,26.14901995,91.7395035,149,car,2.0,6,0,12-11-2016,13:00:00,2016-11-12 13:00:00,11.585106382978724,1.5585106382978724,14.576474261125988,18.03
3301,BHMEURBRD01,470,26.14901995,91.7395035,172,cycle,2.0,6,0,12-11-2016,13:27:00,2016-11-12 13:27:00,11.829787234042552,1.5829787234042554,14.652702440042297,18.18
3302,BHMEURBRD01,470,26.14901995,91.7395035,188,car,2.0,4,0,12-11-2016,14:00:00,2016-11-12 14:00:00,12.0,1.2000000000000002,13.459565726569636,16.11
3303,BHMEURBRD01,470,26.14901995,91.7395035,202,car,2.0,3,0,12-11-2016,14:27:00,2016-11-12 14:27:00,12.148936170212766,1.0148936170212766,12.882882981724515,15.57
3304,BHMEURBRD01,470,26.14901995,91.7395035,211,car,2.0,3,0,12-11-2016,15:00:00,2016-11-12 15:00:00,12.24468085106383,1.024468085106383,12.912711399561331,15.24
3305,BHMEURBRD01,470,26.14901995,91.7395035,200,bike,2.0,2,0,12-11-2016,15:27:00,2016-11-12 15:27:00,12.127659574468085,0.6927659574468085,11.879322434948065,13.69
3306,BHMEURBRD01,470,26.14901995,91.7395035,205,truck,2.0,2,0,12-11-2016,16:00:00,2016-11-12 16:00:00,12.180851063829788,0.9380851063829787,12.643592785300276,14.73
3307,BHMEURBRD01,470,26.14901995,91.7395035,214,car,2.0,2,0,12-11-2016,16:34:00,2016-11-12 16:34:00,12.27659574468085,0.827659574468085,12.299571699582325,14.19
3308,BHMEURBRD01,470,26.14901995,91.7395035,31,car,2.0,2,1,13-11-2016,08:00:00,2016-11-13 08:00:00,10.329787234042554,0.9329787234042554,12.627684295787308,14.62
3309,BHMEURBRD01,470,26.14901995,91.7395035,31,car,2.0,2,1,13-11-2016,08:27:00,2016-11-13 08:27:00,10.329787234042554,0.9329787234042554,12.627684295787308,14.65
3310,BHMEURBRD01,470,26.14901995,91.7395035,33,bike,2.0,2,1,13-11-2016,09:00:00,2016-11-13 09:00:00,10.351063829787234,0.8151063829787235,12.26046332952961,14.24
3311,BHMEURBRD01,470,26.14901995,91.7395035,36,bike,2.0,3,1,13-11-2016,09:34:00,2016-11-13 09:34:00,10.382978723404255,1.0182978723404255,12.893488641399827,15.08
3312,BHMEURBRD01,470,26.14901995,91.7395035,36,truck,2.0,3,1,13-11-2016,10:00:00,2016-11-13 10:00:00,10.382978723404255,1.2582978723404254,13.641187648509362,16.35
3313,BHMEURBRD01,470,26.14901995,91.7395035,57,car,2.0,3,1,13-11-2016,10:33:00,2016-11-13 10:33:00,10.606382978723405,1.1606382978723406,13.336937786573834,16.05
3314,BHMEURBRD01,470,26.14901995,91.7395035,64,car,2.0,5,1,13-11-2016,11:00:00,2016-11-13 11:00:00,10.680851063829786,1.5680851063829788,14.606302678962805,17.98
3315,BHMEURBRD01,470,26.14901995,91.7395035,70,cycle,2.0,5,1,13-11-2016,11:27:00,2016-11-13 11:27:00,10.74468085106383,1.5744680851063833,14.626188290854016,18.31
3316,BHMEURBRD01,470,26.14901995,91.7395035,77,car,2.0,8,1,13-11-2016,12:00:00,2016-11-13 12:00:00,10.819148936170212,2.1819148936170216,16.5186356891676,21.18
3317,BHMEURBRD01,470,26.14901995,91.7395035,81,car,2.0,5,1,13-11-2016,12:27:00,2016-11-13 12:27:00,10.861702127659575,1.5861702127659574,14.662645245987902,18.7
3318,BHMEURBRD01,470,26.14901995,91.7395035,93,cycle,2.0,8,1,13-11-2016,13:07:00,2016-11-13 13:07:00,10.98936170212766,2.1989361702127663,16.571663987544163,21.31
3319,BHMEURBRD01,470,26.14901995,91.7395035,109,car,2.0,9,1,13-11-2016,13:33:00,2016-11-13 13:33:00,11.159574468085106,2.4159574468085108,17.247774791845334,22.26
3320,BHMEURBRD01,470,26.14901995,91.7395035,107,bike,2.0,6,1,13-11-2016,14:00:00,2016-11-13 14:00:00,11.138297872340425,1.6938297872340429,14.998049233219662,18.61
3321,BHMEURBRD01,470,26.14901995,91.7395035,125,car,2.0,4,1,13-11-2016,14:27:00,2016-11-13 14:27:00,11.329787234042554,1.4329787234042555,14.185390560598837,17.47
3322,BHMEURBRD01,470,26.14901995,91.7395035,125,car,2.0,3,1,13-11-2016,15:00:00,2016-11-13 15:00:00,11.329787234042554,1.2329787234042553,13.562308054674226,16.43
3323,BHMEURBRD01,470,26.14901995,91.7395035,148,car,2.0,3,1,13-11-2016,15:27:00,2016-11-13 15:27:00,11.574468085106384,1.2574468085106383,13.638536233590534,16.37
3324,BHMEURBRD01,470,26.14901995,91.7395035,168,car,2.0,3,1,13-11-2016,16:00:00,2016-11-13 16:00:00,11.787234042553191,1.2787234042553193,13.704821606561238,16.38
3325,BHMEURBRD01,470,26.14901995,91.7395035,171,bike,2.0,3,1,13-11-2016,16:27:00,2016-11-13 16:27:00,11.819148936170214,1.1619148936170214,13.340914908952076,15.84
3326,BHMEURBRD01,470,26.14901995,91.7395035,114,car,2.0,2,0,14-11-2016,08:00:00,2016-11-14 08:00:00,11.212765957446809,0.721276595744681,11.96814483472881,13.5
3327,BHMEURBRD01,470,26.14901995,91.7395035,183,car,2.0,2,0,14-11-2016,08:33:00,2016-11-14 08:33:00,11.946808510638299,0.7946808510638299,12.196829371477737,13.8
3328,BHMEURBRD01,470,26.14901995,91.7395035,258,car,2.0,2,0,14-11-2016,09:00:00,2016-11-14 09:00:00,12.74468085106383,0.8744680851063831,12.445399520117874,14.19
3329,BHMEURBRD01,470,26.14901995,91.7395035,310,bike,2.0,3,0,14-11-2016,09:27:00,2016-11-14 09:27:00,13.297872340425531,1.0097872340425533,12.866974492211547,14.81
3330,BHMEURBRD01,470,26.14901995,91.7395035,353,car,2.0,3,0,14-11-2016,10:00:00,2016-11-14 10:00:00,13.75531914893617,1.1755319148936172,13.383337547653326,15.78
3331,BHMEURBRD01,470,26.14901995,91.7395035,372,car,2.0,3,0,14-11-2016,10:27:00,2016-11-14 10:27:00,13.957446808510639,1.195744680851064,13.446308651975494,15.81
3332,BHMEURBRD01,470,26.14901995,91.7395035,385,car,2.0,8,0,14-11-2016,11:00:00,2016-11-14 11:00:00,14.095744680851064,2.2095744680851066,16.60480667402951,20.43
3333,BHMEURBRD01,470,26.14901995,91.7395035,401,bike,2.0,5,0,14-11-2016,11:27:00,2016-11-14 11:27:00,14.26595744680851,1.5065957446808511,14.41473795107747,17.54
3334,BHMEURBRD01,470,26.14901995,91.7395035,419,bike,2.0,8,0,14-11-2016,12:00:00,2016-11-14 12:00:00,14.457446808510639,2.125744680851064,16.34364230452494,20.52
3335,BHMEURBRD01,470,26.14901995,91.7395035,422,truck,2.0,8,0,14-11-2016,12:27:00,2016-11-14 12:27:00,14.48936170212766,2.3689361702127663,17.101284117580082,21.49
3336,BHMEURBRD01,470,26.14901995,91.7395035,426,car,2.0,7,0,14-11-2016,13:00:00,2016-11-14 13:00:00,14.53191489361702,2.0531914893617023,16.117609182694842,19.86
3337,BHMEURBRD01,470,26.14901995,91.7395035,424,car,2.0,7,0,14-11-2016,13:27:00,2016-11-14 13:27:00,14.51063829787234,2.051063829787234,16.11098064539777,20.12
3338,BHMEURBRD01,470,26.14901995,91.7395035,433,car,2.0,4,0,14-11-2016,14:00:00,2016-11-14 14:00:00,14.606382978723405,1.4606382978723405,14.271561545460752,17.12
3339,BHMEURBRD01,470,26.14901995,91.7395035,417,car,2.0,5,0,14-11-2016,14:33:00,2016-11-14 14:33:00,14.436170212765958,1.643617021276596,14.841615753008803,17.97
3340,BHMEURBRD01,470,26.14901995,91.7395035,399,bike,2.0,3,0,14-11-2016,15:00:00,2016-11-14 15:00:00,14.24468085106383,1.104468085106383,13.161944401931176,15.45
3341,BHMEURBRD01,470,26.14901995,91.7395035,378,car,2.0,2,0,14-11-2016,15:27:00,2016-11-14 15:27:00,14.02127659574468,1.0021276595744681,12.843111757942093,14.89
3342,BHMEURBRD01,470,26.14901995,91.7395035,356,bike,2.0,2,0,14-11-2016,16:00:00,2016-11-14 16:00:00,13.787234042553191,0.8587234042553191,12.396348344119552,14.19
3343,BHMEURBRD01,470,26.14901995,91.7395035,326,cycle,2.0,2,0,14-11-2016,16:27:00,2016-11-14 16:27:00,13.46808510638298,0.9468085106382979,12.670769788218266,14.51
3344,BHMEURBRD01,470,26.14901995,91.7395035,129,car,2.0,1,0,15-11-2016,07:57:00,2016-11-15 07:57:00,11.372340425531915,0.5372340425531915,11.394776358532225,12.73
3345,BHMEURBRD01,470,26.14901995,91.7395035,197,cycle,2.0,2,0,15-11-2016,08:30:00,2016-11-15 08:30:00,12.095744680851064,0.8095744680851065,12.243229132557229,13.97
3346,BHMEURBRD01,470,26.14901995,91.7395035,267,truck,2.0,2,0,15-11-2016,08:57:00,2016-11-15 08:57:00,12.840425531914894,1.0040425531914894,12.849077441509458,14.76
3347,BHMEURBRD01,470,26.14901995,91.7395035,326,car,2.0,3,0,15-11-2016,09:30:00,2016-11-15 09:30:00,13.46808510638298,1.146808510638298,13.293852294142877,15.63
3348,BHMEURBRD01,470,26.14901995,91.7395035,370,truck,2.0,3,0,15-11-2016,09:57:00,2016-11-15 09:57:00,13.936170212765958,1.3136170212765959,13.813529618233192,16.26
3349,BHMEURBRD01,470,26.14901995,91.7395035,401,car,2.0,4,0,15-11-2016,10:30:00,2016-11-15 10:30:00,14.26595744680851,1.426595744680851,14.165504948707627,16.98
3350,BHMEURBRD01,470,26.14901995,91.7395035,419,car,2.0,5,0,15-11-2016,11:03:00,2016-11-15 11:03:00,14.457446808510639,1.645744680851064,14.848244290305871,18.24
3351,BHMEURBRD01,470,26.14901995,91.7395035,427,bike,2.0,5,0,15-11-2016,11:30:00,2016-11-15 11:30:00,14.542553191489361,1.5342553191489363,14.500908935939385,17.59
3352,BHMEURBRD01,470,26.14901995,91.7395035,450,bike,2.0,5,0,15-11-2016,11:57:00,2016-11-15 11:57:00,14.787234042553191,1.5587234042553193,14.577137114855695,17.79
3353,BHMEURBRD01,470,26.14901995,91.7395035,461,car,2.0,6,0,15-11-2016,12:30:00,2016-11-15 12:30:00,14.904255319148938,1.890425531914894,15.610526079468961,19.53
3354,BHMEURBRD01,470,26.14901995,91.7395035,460,truck,2.0,8,0,15-11-2016,12:57:00,2016-11-15 12:57:00,14.893617021276595,2.4093617021276597,17.227226326224418,21.8
3355,BHMEURBRD01,470,26.14901995,91.7395035,458,bike,2.0,7,0,15-11-2016,13:30:00,2016-11-15 13:30:00,14.872340425531915,1.9672340425531916,15.8498162758932,19.62
3356,BHMEURBRD01,470,26.14901995,91.7395035,452,car,2.0,4,0,15-11-2016,14:03:00,2016-11-15 14:03:00,14.808510638297872,1.4808510638297872,14.334532649782918,17.31
3357,BHMEURBRD01,470,26.14901995,91.7395035,433,car,2.0,3,0,15-11-2016,14:30:00,2016-11-15 14:30:00,14.606382978723405,1.2606382978723407,13.648479039536141,16.24
3358,BHMEURBRD01,470,26.14901995,91.7395035,421,car,2.0,3,0,15-11-2016,15:03:00,2016-11-15 15:03:00,14.47872340425532,1.2478723404255323,13.608707815753718,16.01
3359,BHMEURBRD01,470,26.14901995,91.7395035,406,bike,2.0,2,0,15-11-2016,15:30:00,2016-11-15 15:30:00,14.319148936170212,0.9119148936170214,12.562061776546312,14.52
3360,BHMEURBRD01,470,26.14901995,91.7395035,388,bike,2.0,2,0,15-11-2016,15:57:00,2016-11-15 15:57:00,14.127659574468085,0.8927659574468085,12.502404940872678,14.4
3361,BHMEURBRD01,470,26.14901995,91.7395035,348,car,2.0,1,0,15-11-2016,16:30:00,2016-11-15 16:30:00,13.702127659574469,0.7702127659574467,12.120601192561427,13.88
3362,BHMEURBRD01,470,26.14901995,91.7395035,167,cycle,2.0,1,0,16-11-2016,08:00:00,2016-11-16 08:00:00,11.77659574468085,0.5776595744680851,11.52071856717656,12.99
3363,BHMEURBRD01,470,26.14901995,91.7395035,230,bike,2.0,1,0,16-11-2016,08:27:00,2016-11-16 08:27:00,12.446808510638299,0.5246808510638298,11.355667988479508,12.7
3364,BHMEURBRD01,470,26.14901995,91.7395035,311,car,2.0,2,0,16-11-2016,09:00:00,2016-11-16 09:00:00,13.308510638297872,0.9308510638297872,12.621055758490236,14.5
3365,BHMEURBRD01,470,26.14901995,91.7395035,356,bike,2.0,3,0,16-11-2016,09:27:00,2016-11-16 09:27:00,13.787234042553191,1.0587234042553193,13.019430850044165,15.04
3366,BHMEURBRD01,470,26.14901995,91.7395035,403,truck,2.0,4,0,16-11-2016,10:00:00,2016-11-16 10:00:00,14.287234042553191,1.5487234042553193,14.545982989559464,17.37
3367,BHMEURBRD01,470,26.14901995,91.7395035,432,car,2.0,4,0,16-11-2016,10:33:00,2016-11-16 10:33:00,14.595744680851064,1.4595744680851066,14.268247276812218,17.12
3368,BHMEURBRD01,470,26.14901995,91.7395035,447,car,2.0,7,0,16-11-2016,11:00:00,2016-11-16 11:00:00,14.75531914893617,2.075531914893617,16.18720882431408,19.99
3369,BHMEURBRD01,470,26.14901995,91.7395035,461,car,2.0,5,0,16-11-2016,11:27:00,2016-11-16 11:27:00,14.904255319148938,1.6904255319148938,14.987443573544349,18.23
3370,BHMEURBRD01,470,26.14901995,91.7395035,470,car,2.0,6,0,16-11-2016,12:00:00,2016-11-16 12:00:00,15.0,1.9000000000000004,15.640354497305779,19.36
3371,BHMEURBRD01,470,26.14901995,91.7395035,461,car,2.0,8,0,16-11-2016,12:27:00,2016-11-16 12:27:00,14.904255319148938,2.290425531914894,16.856691091318186,21.31
3372,BHMEURBRD01,470,26.14901995,91.7395035,457,bike,2.0,8,0,16-11-2016,13:00:00,2016-11-16 13:00:00,14.861702127659575,2.1661702127659574,16.469584513169277,20.56
3373,BHMEURBRD01,470,26.14901995,91.7395035,461,car,2.0,8,0,16-11-2016,13:27:00,2016-11-16 13:27:00,14.904255319148938,2.290425531914894,16.856691091318186,21.15
3374,BHMEURBRD01,470,26.14901995,91.7395035,457,car,2.0,4,0,16-11-2016,14:00:00,2016-11-16 14:00:00,14.861702127659575,1.4861702127659577,14.351103993025596,17.22
3375,BHMEURBRD01,470,26.14901995,91.7395035,450,car,2.0,4,0,16-11-2016,14:27:00,2016-11-16 14:27:00,14.787234042553191,1.4787234042553195,14.32790411248585,17.34
3376,BHMEURBRD01,470,26.14901995,91.7395035,425,car,2.0,3,0,16-11-2016,15:00:00,2016-11-16 15:00:00,14.52127659574468,1.2521276595744681,13.621964890347858,16.09
3377,BHMEURBRD01,470,26.14901995,91.7395035,408,car,2.0,2,0,16-11-2016,15:33:00,2016-11-16 15:33:00,14.340425531914894,1.0340425531914894,12.94253981739815,15.02
3378,BHMEURBRD01,470,26.14901995,91.7395035,388,car,2.0,2,0,16-11-2016,16:00:00,2016-11-16 16:00:00,14.127659574468085,1.0127659574468084,12.876254444427445,14.84
3379,BHMEURBRD01,470,26.14901995,91.7395035,334,bike,2.0,2,0,16-11-2016,16:33:00,2016-11-16 16:33:00,13.553191489361701,0.8353191489361702,12.323434433851778,14.21
3380,BHMEURBRD01,470,26.14901995,91.7395035,149,car,2.0,2,0,17-11-2016,08:04:00,2016-11-17 08:04:00,11.585106382978724,0.7585106382978724,12.08414423742754,13.64
3381,BHMEURBRD01,470,26.14901995,91.7395035,208,car,2.0,2,0,17-11-2016,08:31:00,2016-11-17 08:31:00,12.212765957446809,0.8212765957446808,12.279686087691115,14.07
3382,BHMEURBRD01,470,26.14901995,91.7395035,308,cycle,2.0,2,0,17-11-2016,09:03:00,2016-11-17 09:03:00,13.27659574468085,0.9276595744680852,12.611112952544632,14.52
3383,BHMEURBRD01,470,26.14901995,91.7395035,347,car,2.0,3,0,17-11-2016,09:31:00,2016-11-17 09:31:00,13.691489361702128,1.1691489361702128,13.363451935762114,15.59
3384,BHMEURBRD01,470,26.14901995,91.7395035,389,car,2.0,3,0,17-11-2016,09:57:00,2016-11-17 09:57:00,14.138297872340425,1.213829787234043,13.502651219000594,15.84
3385,BHMEURBRD01,470,26.14901995,91.7395035,408,cycle,2.0,4,0,17-11-2016,10:31:00,2016-11-17 10:31:00,14.340425531914894,1.4340425531914893,14.188704829247373,17.05
3386,BHMEURBRD01,470,26.14901995,91.7395035,418,truck,2.0,5,0,17-11-2016,11:04:00,2016-11-17 11:04:00,14.446808510638299,1.7646808510638299,15.218779525212103,18.79
3387,BHMEURBRD01,470,26.14901995,91.7395035,431,bike,2.0,5,0,17-11-2016,11:31:00,2016-11-17 11:31:00,14.585106382978724,1.5385106382978724,14.514166010533526,17.66
3388,BHMEURBRD01,470,26.14901995,91.7395035,447,car,2.0,8,0,17-11-2016,12:04:00,2016-11-17 12:04:00,14.75531914893617,2.2755319148936173,16.810291330238694,21.16
3389,BHMEURBRD01,470,26.14901995,91.7395035,443,bike,2.0,8,0,17-11-2016,12:31:00,2016-11-17 12:31:00,14.712765957446809,2.151276595744681,16.423184752089785,20.73
3390,BHMEURBRD01,470,26.14901995,91.7395035,457,car,2.0,7,0,17-11-2016,13:04:00,2016-11-17 13:04:00,14.861702127659575,2.086170212765958,16.220351510799432,20.28
3391,BHMEURBRD01,470,26.14901995,91.7395035,462,truck,2.0,7,0,17-11-2016,13:31:00,2016-11-17 13:31:00,14.914893617021276,2.211489361702128,16.61077235759688,20.89
3392,BHMEURBRD01,470,26.14901995,91.7395035,449,truck,2.0,4,0,17-11-2016,14:04:00,2016-11-17 14:04:00,14.77659574468085,1.5976595744680853,14.698439347392082,17.76
3393,BHMEURBRD01,470,26.14901995,91.7395035,442,car,2.0,4,0,17-11-2016,14:30:00,2016-11-17 14:30:00,14.702127659574469,1.4702127659574469,14.301389963297568,17.23
3394,BHMEURBRD01,470,26.14901995,91.7395035,430,bike,2.0,5,0,17-11-2016,14:58:00,2016-11-17 14:58:00,14.574468085106382,1.5374468085106383,14.510851741884991,17.52
3395,BHMEURBRD01,470,26.14901995,91.7395035,401,car,2.0,2,0,17-11-2016,15:30:00,2016-11-17 15:30:00,14.26595744680851,1.0265957446808511,12.919339936858403,15.05
3396,BHMEURBRD01,470,26.14901995,91.7395035,371,car,2.0,3,0,17-11-2016,15:58:00,2016-11-17 15:58:00,13.946808510638299,1.19468085106383,13.44299438332696,15.82
3397,BHMEURBRD01,470,26.14901995,91.7395035,326,car,2.0,2,0,17-11-2016,16:31:00,2016-11-17 16:31:00,13.46808510638298,0.9468085106382979,12.670769788218266,14.65
3398,BHMEURBRD01,470,26.14901995,91.7395035,160,car,2.0,2,0,18-11-2016,08:01:00,2016-11-18 08:01:00,11.702127659574469,0.7702127659574469,12.120601192561427,13.68
3399,BHMEURBRD01,470,26.14901995,91.7395035,160,bike,2.0,2,0,18-11-2016,08:01:00,2016-11-18 08:01:00,11.702127659574469,0.6502127659574468,11.74675168900666,13.19
3400,BHMEURBRD01,470,26.14901995,91.7395035,219,car,2.0,2,0,18-11-2016,08:27:00,2016-11-18 08:27:00,12.329787234042554,0.8329787234042554,12.316143042825,13.93
3401,BHMEURBRD01,470,26.14901995,91.7395035,319,car,2.0,2,0,18-11-2016,09:27:00,2016-11-18 09:27:00,13.393617021276595,0.9393617021276596,12.647569907678518,14.69
3402,BHMEURBRD01,470,26.14901995,91.7395035,349,truck,2.0,3,0,18-11-2016,10:01:00,2016-11-18 10:01:00,13.712765957446809,1.291276595744681,13.743929976613954,16.22
3403,BHMEURBRD01,470,26.14901995,91.7395035,368,cycle,2.0,3,0,18-11-2016,10:27:00,2016-11-18 10:27:00,13.914893617021278,1.1914893617021276,13.433051577381354,15.89
3404,BHMEURBRD01,470,26.14901995,91.7395035,401,truck,2.0,5,0,18-11-2016,11:01:00,2016-11-18 11:01:00,14.26595744680851,1.746595744680851,15.162436958187005,18.6
3405,BHMEURBRD01,470,26.14901995,91.7395035,408,car,2.0,4,0,18-11-2016,11:34:00,2016-11-18 11:34:00,14.340425531914894,1.4340425531914893,14.188704829247373,17.14
3406,BHMEURBRD01,470,26.14901995,91.7395035,420,car,2.0,8,0,18-11-2016,12:01:00,2016-11-18 12:01:00,14.46808510638298,2.246808510638298,16.720806076728245,21.09
3407,BHMEURBRD01,470,26.14901995,91.7395035,419,car,2.0,8,0,18-11-2016,12:27:00,2016-11-18 12:27:00,14.457446808510639,2.245744680851064,16.717491808079707,21.1
3408,BHMEURBRD01,470,26.14901995,91.7395035,420,car,2.0,7,0,18-11-2016,13:01:00,2016-11-18 13:01:00,14.46808510638298,2.0468085106382983,16.09772357080363,20.09
3409,BHMEURBRD01,470,26.14901995,91.7395035,411,car,2.0,8,0,18-11-2016,13:34:00,2016-11-18 13:34:00,14.372340425531915,2.2372340425531916,16.690977658891427,21.04
3410,BHMEURBRD01,470,26.14901995,91.7395035,413,car,2.0,4,0,18-11-2016,14:01:00,2016-11-18 14:01:00,14.393617021276595,1.43936170212766,14.205276172490048,17.07
3411,BHMEURBRD01,470,26.14901995,91.7395035,404,car,2.0,4,0,18-11-2016,14:28:00,2016-11-18 14:28:00,14.297872340425531,1.4297872340425535,14.175447754653232,17.11
3412,BHMEURBRD01,470,26.14901995,91.7395035,399,car,2.0,3,0,18-11-2016,15:01:00,2016-11-18 15:01:00,14.24468085106383,1.2244680851063832,13.535793905485944,16.03
3413,BHMEURBRD01,470,26.14901995,91.7395035,387,car,2.0,2,0,18-11-2016,15:28:00,2016-11-18 15:28:00,14.117021276595745,1.0117021276595746,12.872940175778911,14.97
3414,BHMEURBRD01,470,26.14901995,91.7395035,355,car,2.0,2,0,18-11-2016,16:01:00,2016-11-18 16:01:00,13.77659574468085,0.9776595744680853,12.766883579025786,14.8
3415,BHMEURBRD01,470,26.14901995,91.7395035,333,car,2.0,2,0,18-11-2016,16:28:00,2016-11-18 16:28:00,13.542553191489361,0.9542553191489361,12.693969668758012,14.76
3416,BHMEURBRD01,470,26.14901995,91.7395035,50,car,2.0,1,0,19-11-2016,07:57:00,2016-11-19 07:57:00,10.53191489361702,0.45319148936170217,11.132949135297945,12.28
3417,BHMEURBRD01,470,26.14901995,91.7395035,52,car,2.0,1,0,19-11-2016,08:31:00,2016-11-19 08:31:00,10.553191489361701,0.45531914893617026,11.139577672595017,12.36
3418,BHMEURBRD01,470,26.14901995,91.7395035,62,car,2.0,1,0,19-11-2016,08:57:00,2016-11-19 08:57:00,10.659574468085106,0.46595744680851064,11.172720359080367,12.36
3419,BHMEURBRD01,470,26.14901995,91.7395035,69,car,2.0,1,0,19-11-2016,09:31:00,2016-11-19 09:31:00,10.73404255319149,0.4734042553191489,11.195920239620113,12.59
3420,BHMEURBRD01,470,26.14901995,91.7395035,91,cycle,2.0,2,0,19-11-2016,10:04:00,2016-11-19 10:04:00,10.96808510638298,0.696808510638298,11.8919166558125,13.69
3421,BHMEURBRD01,470,26.14901995,91.7395035,107,car,2.0,3,0,19-11-2016,10:31:00,2016-11-19 10:31:00,11.138297872340425,0.9138297872340427,12.568027460113676,14.83
3422,BHMEURBRD01,470,26.14901995,91.7395035,132,car,2.0,3,0,19-11-2016,10:58:00,2016-11-19 10:58:00,11.404255319148936,0.9404255319148936,12.650884176327054,15.02
3423,BHMEURBRD01,470,26.14901995,91.7395035,146,car,2.0,4,0,19-11-2016,11:31:00,2016-11-19 11:31:00,11.553191489361701,1.1553191489361705,13.320366443331158,16.15
3424,BHMEURBRD01,470,26.14901995,91.7395035,170,car,2.0,6,0,19-11-2016,12:04:00,2016-11-19 12:04:00,11.808510638297872,1.5808510638297877,14.646073902745227,18.28
3425,BHMEURBRD01,470,26.14901995,91.7395035,178,bike,2.0,7,0,19-11-2016,12:31:00,2016-11-19 12:31:00,11.893617021276595,1.6693617021276599,14.921821054303354,18.68
3426,BHMEURBRD01,470,26.14901995,91.7395035,181,cycle,2.0,6,0,19-11-2016,13:04:00,2016-11-19 13:04:00,11.925531914893616,1.5925531914893618,14.682530857879113,18.2
3427,BHMEURBRD01,470,26.14901995,91.7395035,196,car,2.0,7,0,19-11-2016,13:31:00,2016-11-19 13:31:00,12.085106382978724,1.8085106382978724,15.355327393531752,19.15
3428,BHMEURBRD01,470,26.14901995,91.7395035,228,car,2.0,4,0,19-11-2016,14:04:00,2016-11-19 14:04:00,12.425531914893616,1.2425531914893617,13.592136472511042,16.48
3429,BHMEURBRD01,470,26.14901995,91.7395035,240,car,2.0,4,0,19-11-2016,14:31:00,2016-11-19 14:31:00,12.553191489361701,1.2553191489361701,13.631907696293464,16.41
3430,BHMEURBRD01,470,26.14901995,91.7395035,255,cycle,2.0,3,0,19-11-2016,15:04:00,2016-11-19 15:04:00,12.712765957446809,1.0712765957446808,13.058539220096879,15.45
3431,BHMEURBRD01,470,26.14901995,91.7395035,255,car,2.0,3,0,19-11-2016,15:31:00,2016-11-19 15:31:00,12.712765957446809,1.0712765957446808,13.058539220096879,15.35
3432,BHMEURBRD01,470,26.14901995,91.7395035,275,car,2.0,2,0,19-11-2016,16:04:00,2016-11-19 16:04:00,12.925531914893618,0.8925531914893616,12.50174208714297,14.65
3433,BHMEURBRD01,470,26.14901995,91.7395035,275,car,2.0,2,0,19-11-2016,16:31:00,2016-11-19 16:31:00,12.925531914893618,0.8925531914893616,12.50174208714297,14.56
3434,BHMEURBRD01,470,26.14901995,91.7395035,41,bike,2.0,2,1,20-11-2016,08:01:00,2016-11-20 08:01:00,10.436170212765958,0.8236170212765956,12.28697747871789,14.15
3435,BHMEURBRD01,470,26.14901995,91.7395035,42,car,2.0,2,1,20-11-2016,08:27:00,2016-11-20 08:27:00,10.446808510638299,0.9446808510638298,12.664141250921194,14.76
3436,BHMEURBRD01,470,26.14901995,91.7395035,42,car,2.0,2,1,20-11-2016,09:01:00,2016-11-20 09:01:00,10.446808510638299,0.9446808510638298,12.664141250921194,14.88
3437,BHMEURBRD01,470,26.14901995,91.7395035,43,car,2.0,2,1,20-11-2016,09:27:00,2016-11-20 09:27:00,10.457446808510639,0.9457446808510638,12.667455519569728,14.79
3438,BHMEURBRD01,470,26.14901995,91.7395035,50,bike,2.0,2,1,20-11-2016,10:01:00,2016-11-20 10:01:00,10.53191489361702,0.8331914893617021,12.316805896554708,14.49
3439,BHMEURBRD01,470,26.14901995,91.7395035,67,bike,2.0,4,1,20-11-2016,10:27:00,2016-11-20 10:27:00,10.712765957446809,1.251276595744681,13.619313475429031,16.24
